Individual	longitude	latitude	species	Haplotype_available
18262	7.56	46.63	NA	No
18263	7.56	46.63	NA	No
18264	7.28	47.04	NA	No
18265	7.28	47.04	NA	No
18266	7.28	47.04	NA	No
18267	7.28	47.04	NA	No
18268	7.28	47.04	NA	No
18269	7.28	47.04	Niphargus_sp.	No
18270	7.28	47.04	NA	No
18271	7.28	47.04	Niphargus_sp.	No
18272	7.28	47.04	Niphargus_sp.	No
18273	7.28	47.04	NA	No
18274	7.28	47.04	Niphargus_sp.	No
18275	7.28	47.04	NA	No
18276	7.28	47.04	NA	No
18277	7.28	47.04	NA	No
18278	7.28	47.04	NA	No
18279	7.31	47.02	NA	No
18280	7.31	47.02	NA	No
18281	7.31	47.02	NA	No
18282	7.31	47.02	NA	No
18283	7.31	47.02	NA	No
18284	7.31	47.02	NA	No
18285	7.31	47.02	NA	No
18286	7.31	47.02	NA	No
18287	7.31	47.02	NA	No
18288	7.31	47.02	NA	No
18289	7.31	47.02	NA	No
18290	7.31	47.02	NA	No
18291	7.31	47.02	NA	No
18292	7.31	47.02	NA	No
18293	7.31	47.02	NA	No
18294	7.31	47.02	NA	No
18295	7.31	47.02	NA	No
18296	8.38	47.52	NA	No
18297	8.38	47.52	NA	No
18298	8.38	47.52	NA	No
18299	8.38	47.52	NA	No
18300	8.38	47.52	NA	No
18301	8.38	47.52	NA	No
18302	8.38	47.52	NA	No
18303	8.38	47.52	NA	No
18304	8.38	47.52	NA	No
18305	8.38	47.52	NA	No
18306	8.38	47.52	NA	No
18307	8.38	47.52	NA	No
18308	8.38	47.52	Niphargus_sp.	No
18309	8.38	47.52	NA	No
18310	8.38	47.52	Niphargus_sp.	No
18311	8.38	47.52	NA	No
18312	8.38	47.52	NA	No
18313	8.38	47.52	NA	No
18314	8.38	47.52	Niphargus_sp.	No
18315	8.38	47.52	NA	No
18316	8.38	47.52	Niphargus_sp.	No
18317	8.38	47.52	Niphargus_sp.	No
18318	8.38	47.52	NA	No
18319	8.38	47.52	NA	No
18320	7.68	46.77	NA	No
18321	7.68	46.77	NA	No
18322	7.68	46.77	NA	No
18323	7.68	46.77	NA	No
18324	7.68	46.77	NA	No
18325	7.68	46.77	NA	No
18326	7.68	46.77	NA	No
18327	7.68	46.77	NA	No
18328	7.68	46.77	NA	No
18329	7.68	46.77	NA	No
18330	7.68	46.77	NA	No
18331	7.68	46.77	NA	No
18332	7.68	46.77	NA	No
18333	7.68	46.77	NA	No
18334	7.68	46.77	NA	No
18335	7.68	46.77	NA	No
18336	7.68	46.77	NA	No
18337	7.68	46.77	NA	No
18338	7.69	46.77	NA	No
18339	7.69	46.77	NA	No
18340	7.69	46.77	NA	No
18341	7.69	46.77	NA	No
18342	7.69	46.77	Niphargus_sp.	No
18343	7.69	46.77	NA	No
18344	7.69	46.77	NA	No
18345	7.69	46.77	NA	No
18346	7.69	46.77	NA	No
18347	7.69	46.77	NA	No
18348	7.69	46.77	NA	No
18349	7.69	46.77	NA	No
18350	7.69	46.77	NA	No
18351	7.69	46.77	NA	No
18352	7.69	46.77	NA	No
18353	7.69	46.77	Niphargus_sp.	No
18354	7.69	46.77	NA	No
18355	7.69	46.77	NA	No
18356	9.42	47.05	Niphargus_sp.	No
18357	9.42	47.05	Niphargus_sp.	No
18358	9.42	47.05	Niphargus_sp.	No
18359	9.42	47.05	Niphargus_sp.	No
18360	9.42	47.05	NA	No
18361	9.42	47.05	Niphargus_sp.	No
20043	9.59	47.04	Niphargus_sp.	No
20044	9.59	47.04	Niphargus_sp.	No
20089	9.58	47.03	Niphargus_sp.	No
20090	9.58	47.03	Niphargus_sp.	No
20091	9.58	47.03	Niphargus_sp.	No
20114	9.25	47.16	Niphargus_sp.	No
20115	9.25	47.16	Niphargus_sp.	No
20159	8.83	47.44	Niphargus_sp.	No
20160	8.83	47.44	Niphargus_sp.	No
20163	8.83	47.44	Niphargus_sp.	No
20164	8.86	47.38	Niphargus_sp.	No
20165	8.86	47.38	Proasellus_walteri	No
20166	8.86	47.38	Niphargus_sp.	No
20170	8.83	47.44	Niphargus_sp.	No
20172	8.83	47.44	Niphargus_sp.	No
20181	8.57	47.55	Niphargus_sp.	No
20189	8.59	47.54	Niphargus_sp.	No
20190	8.60	47.53	Niphargus_puteanus	No
20192	8.60	47.53	Niphargus_puteanus	No
20194	8.60	47.53	Niphargus_puteanus	No
20195	8.60	47.53	Niphargus_puteanus	No
20196	8.60	47.53	Niphargus_puteanus	No
20197	8.60	47.53	Niphargus_puteanus	No
20198	8.60	47.53	Niphargus_puteanus	No
20199	8.60	47.53	Niphargus_puteanus	No
20201	8.60	47.53	Niphargus_puteanus	No
20204	8.60	47.53	Niphargus_puteanus	No
20205	8.60	47.53	Niphargus_puteanus	No
20206	8.60	47.53	Niphargus_puteanus	No
20207	8.60	47.53	Niphargus_puteanus	No
20208	8.60	47.53	Niphargus_puteanus	No
20223	8.61	47.50	Niphargus_sp.	No
20228	8.86	47.36	Niphargus_arolaensis	No
20229	8.86	47.36	Niphargus_arolaensis	No
20237	8.86	47.36	Niphargus_arolaensis	No
20244	8.86	47.36	Niphargus_arolaensis	No
20249	8.82	47.48	Niphargus_sp.	No
20250	8.82	47.48	Niphargus_sp.	No
20256	8.86	47.36	Niphargus_arolaensis	No
20258	8.82	47.48	Crangonyx_cf._subterraneus	No
20260	8.82	47.47	Crangonyx_cf._subterraneus	No
20261	8.82	47.47	Crangonyx_cf._subterraneus	No
20262	8.82	47.47	Crangonyx_cf._subterraneus	No
20263	8.82	47.47	Crangonyx_cf._subterraneus	No
20265	8.82	47.47	Crangonyx_cf._subterraneus	No
20266	8.82	47.47	Crangonyx_cf._subterraneus	No
20267	8.82	47.47	Crangonyx_cf._subterraneus	No
20276	8.88	47.35	Niphargus_sp.	No
20277	8.85	47.36	Niphargus_sp.	No
20278	8.85	47.36	Niphargus_sp.	No
20289	8.82	47.49	Crangonyx_cf._subterraneus	No
20290	8.82	47.49	Crangonyx_cf._subterraneus	No
20291	8.82	47.49	Crangonyx_cf._subterraneus	No
20310	8.89	47.32	Crangonyx_cf._subterraneus	No
20312	8.89	47.32	Crangonyx_cf._subterraneus	No
20313	8.89	47.32	Crangonyx_cf._subterraneus	No
20314	8.89	47.32	Crangonyx_cf._subterraneus	No
20315	8.89	47.32	Crangonyx_cf._subterraneus	No
20316	8.89	47.32	Crangonyx_cf._subterraneus	No
20317	8.89	47.32	Crangonyx_cf._subterraneus	No
20318	8.89	47.32	Crangonyx_cf._subterraneus	No
20320	8.89	47.32	Crangonyx_cf._subterraneus	No
20321	8.89	47.32	Crangonyx_cf._subterraneus	No
20322	8.86	47.35	Crangonyx_cf._subterraneus	No
20324	8.85	47.36	NA	No
20325	8.85	47.36	Crangonyx_cf._subterraneus	No
20326	8.85	47.36	Crangonyx_cf._subterraneus	No
20328	8.85	47.36	Crangonyx_cf._subterraneus	No
20330	8.85	47.36	Crangonyx_cf._subterraneus	No
20331	8.85	47.36	Crangonyx_cf._subterraneus	No
20332	8.85	47.36	Crangonyx_cf._subterraneus	No
20333	8.85	47.36	Crangonyx_cf._subterraneus	No
20338	8.71	47.44	NA	No
20355	8.81	47.37	Crangonyx_cf._subterraneus	No
20356	8.81	47.37	Crangonyx_cf._subterraneus	No
20357	8.81	47.37	Crangonyx_cf._subterraneus	No
20364	8.63	47.47	Crangonyx_cf._subterraneus	No
20365	8.63	47.47	Crangonyx_cf._subterraneus	No
20372	8.87	47.47	Crangonyx_cf._subterraneus	No
20406	8.80	47.51	Crangonyx_cf._subterraneus	No
20410	8.58	47.48	Niphargus_sp.	No
20422	8.68	47.49	Gammarus_fossarum_A	No
20425	8.81	47.37	Crangonyx_cf._subterraneus	No
20426	8.81	47.37	Niphargus_sp.	No
20427	8.86	47.35	Niphargus_sp.	No
20444	8.63	47.47	Niphargus_sp.	No
20454	8.60	47.53	Niphargus_puteanus	No
20455	8.60	47.53	Niphargus_puteanus	No
20456	8.60	47.53	Niphargus_puteanus	No
20457	8.60	47.53	Niphargus_puteanus	No
20458	8.60	47.53	Niphargus_puteanus	No
20459	8.60	47.53	Niphargus_puteanus	No
20460	8.60	47.53	Niphargus_puteanus	No
20461	8.60	47.53	Niphargus_puteanus	No
20462	8.60	47.53	Niphargus_puteanus	No
20463	8.60	47.53	Niphargus_puteanus	No
20464	8.60	47.53	Niphargus_puteanus	No
20465	8.60	47.53	Niphargus_puteanus	No
20466	8.60	47.53	Niphargus_puteanus	No
20469	8.63	47.47	Niphargus_sp.	No
20470	8.63	47.47	Niphargus_sp.	No
20472	8.63	47.47	Crangonyx_cf._subterraneus	No
20485	8.82	47.47	Scutigerella_causeyae	No
20494	8.82	47.47	Niphargus_sp.	No
20496	8.82	47.47	Crangonyx_cf._subterraneus	No
20500	8.82	47.48	Niphargus_sp.	No
20504	8.82	47.47	Gammarus_fossarum_A	No
20505	8.82	47.47	Crangonyx_cf._subterraneus	No
20506	8.82	47.47	Crangonyx_cf._subterraneus	No
20507	8.82	47.47	Niphargus_sp.	No
20508	8.82	47.47	Crangonyx_cf._subterraneus	No
20509	8.82	47.47	Crangonyx_cf._subterraneus	No
20510	8.82	47.47	Niphargus_sp.	No
20513	8.86	47.40	Niphargus_sp.	No
20519	8.71	47.44	NA	No
20520	8.71	47.44	Crangonyx_cf._subterraneus	No
20521	8.71	47.44	Crangonyx_cf._subterraneus	No
20532	8.63	47.47	Niphargus_sp.	No
20544	8.71	47.44	NA	No
20546	8.71	47.44	Crangonyx_cf._subterraneus	No
20548	8.71	47.44	Crangonyx_cf._subterraneus	No
20549	8.71	47.44	Crangonyx_cf._subterraneus	No
20556	8.90	47.36	Niphargus_sp.	No
20558	8.86	47.36	Niphargus_arolaensis	No
20559	8.86	47.36	Niphargus_arolaensis	No
20570	8.86	47.36	Niphargus_arolaensis	No
20577	8.85	47.39	Niphargus_sp.	No
20579	8.85	47.39	Niphargus_sp.	No
20583	8.77	47.40	Crangonyx_cf._subterraneus	No
20584	8.77	47.40	Crangonyx_cf._subterraneus	No
20594	8.61	47.50	Niphargus_sp.	No
20598	8.87	47.46	Crangonyx_cf._subterraneus	No
20613	8.74	47.54	Crangonyx_cf._subterraneus	No
20615	8.82	47.38	Niphargus_sp.	No
20622	8.82	47.38	Crangonyx_cf._subterraneus	No
20623	8.82	47.38	Crangonyx_cf._subterraneus	No
20624	8.82	47.38	Crangonyx_cf._subterraneus	No
20626	8.82	47.38	Crangonyx_cf._subterraneus	No
20634	8.78	47.49	Niphargus_sp.	No
20654	8.60	47.53	Niphargus_puteanus	No
20655	8.60	47.53	Niphargus_puteanus	No
20656	8.60	47.53	Niphargus_puteanus	No
20657	8.60	47.53	Niphargus_puteanus	No
20658	8.60	47.53	Niphargus_puteanus	No
20659	8.60	47.53	Niphargus_puteanus	No
20660	8.60	47.53	Niphargus_sp.	No
20661	8.60	47.53	Niphargus_puteanus	No
20662	8.60	47.53	Niphargus_puteanus	No
20663	8.60	47.53	Niphargus_puteanus	No
20665	8.60	47.53	Niphargus_sp.	No
20666	8.60	47.53	Niphargus_puteanus	No
20667	8.60	47.53	Niphargus_puteanus	No
20668	8.60	47.53	Niphargus_puteanus	No
20669	8.60	47.53	Niphargus_puteanus	No
20670	8.60	47.53	Niphargus_sp.	No
20671	8.60	47.53	Niphargus_puteanus	No
20672	8.60	47.53	Niphargus_puteanus	No
20673	8.60	47.53	Niphargus_puteanus	No
20674	8.60	47.53	Niphargus_puteanus	No
20675	8.60	47.53	Niphargus_puteanus	No
20676	8.60	47.53	Niphargus_puteanus	No
20677	8.60	47.53	Niphargus_puteanus	No
20678	8.60	47.53	Niphargus_puteanus	No
20679	8.60	47.53	Niphargus_puteanus	No
20681	8.60	47.53	Niphargus_puteanus	No
20682	8.60	47.53	Niphargus_puteanus	No
20683	8.60	47.53	Niphargus_puteanus	No
20684	8.60	47.53	Niphargus_puteanus	No
20685	8.60	47.53	Niphargus_puteanus	No
20686	8.60	47.53	Niphargus_puteanus	No
20687	8.60	47.53	Niphargus_puteanus	No
20688	8.71	47.55	Niphargus_puteanus	No
20689	8.71	47.55	Niphargus_puteanus	No
20702	8.85	47.36	Niphargus_sp.	No
20711	8.85	47.36	Niphargus_sp.	No
20714	8.81	47.37	Niphargus_sp.	No
20746	8.86	47.36	Niphargus_arolaensis	No
20774	8.58	47.52	NA	No
20778	8.77	47.40	Crangonyx_cf._subterraneus	No
20781	8.77	47.40	Crangonyx_cf._subterraneus	No
20782	8.77	47.40	Crangonyx_cf._subterraneus	No
20784	8.77	47.40	Niphargus_sp.	No
20785	8.77	47.40	Crangonyx_cf._subterraneus	No
20786	8.77	47.40	Crangonyx_cf._subterraneus	No
20787	8.77	47.40	Crangonyx_cf._subterraneus	No
20790	8.94	47.32	Niphargus_arolaensis	No
20795	8.58	47.50	Niphargus_sp.	No
20803	8.62	47.49	Crangonyx_cf._subterraneus	No
20806	8.62	47.49	Niphargus_sp.	No
20808	8.62	47.49	Niphargus_sp.	No
20819	8.87	47.47	Crangonyx_cf._subterraneus	No
20820	8.87	47.47	Crangonyx_cf._subterraneus	No
20832	8.60	47.53	Niphargus_puteanus	No
20833	8.60	47.53	Niphargus_puteanus	No
20834	8.60	47.53	Niphargus_puteanus	No
20835	8.60	47.53	Niphargus_puteanus	No
20836	8.60	47.53	Niphargus_puteanus	No
20837	8.60	47.53	Niphargus_puteanus	No
20838	8.60	47.53	Niphargus_puteanus	No
20839	8.60	47.53	Niphargus_puteanus	No
20840	8.60	47.53	Niphargus_puteanus	No
20841	8.60	47.53	Niphargus_puteanus	No
20842	8.60	47.53	Niphargus_puteanus	No
20843	8.60	47.53	Niphargus_puteanus	No
20844	8.60	47.53	Niphargus_puteanus	No
20845	8.60	47.53	Niphargus_puteanus	No
20846	8.60	47.53	Niphargus_puteanus	No
20847	8.60	47.53	Niphargus_puteanus	No
20848	8.60	47.53	Niphargus_puteanus	No
20849	8.60	47.53	Niphargus_puteanus	No
20850	8.60	47.53	Niphargus_sp.	No
20851	8.60	47.53	Niphargus_puteanus	No
20852	8.60	47.53	Niphargus_puteanus	No
20853	8.60	47.53	Niphargus_puteanus	No
20854	8.60	47.53	Niphargus_puteanus	No
20855	8.60	47.53	Niphargus_puteanus	No
20856	8.60	47.53	Niphargus_puteanus	No
20857	8.60	47.53	Niphargus_puteanus	No
20858	8.60	47.53	Niphargus_puteanus	No
20859	8.60	47.53	Niphargus_puteanus	No
20860	8.60	47.53	Niphargus_puteanus	No
20861	8.60	47.53	Niphargus_puteanus	No
20862	8.60	47.53	Niphargus_puteanus	No
20863	8.60	47.53	Niphargus_puteanus	No
20864	8.60	47.53	Niphargus_puteanus	No
20865	8.60	47.53	Niphargus_puteanus	No
20873	8.86	47.40	Niphargus_sp.	No
20876	8.82	47.49	Niphargus_sp.	No
20885	8.77	47.40	Niphargus_sp.	No
20895	8.85	47.36	Niphargus_sp.	No
20900	8.84	47.36	Niphargus_sp.	No
20903	8.73	47.56	Niphargus_puteanus	No
20904	8.60	47.53	Niphargus_puteanus	No
20905	8.60	47.53	Niphargus_puteanus	No
20907	8.60	47.53	Niphargus_puteanus	No
20908	8.60	47.53	Niphargus_puteanus	No
20911	8.60	47.53	Niphargus_puteanus	No
20913	8.60	47.53	Niphargus_puteanus	No
20915	8.60	47.53	Niphargus_sp.	No
20917	6.61	46.90	Niphargus_sp.	No
20918	6.61	46.90	Niphargus_rhenorhodanensis_Komplex	No
20919	6.61	46.90	Niphargus_sp.	No
20920	6.61	46.90	Niphargus_rhenorhodanensis_Komplex	No
20921	6.78	46.10	Niphargus_sp.	No
20922	6.78	46.10	Niphargus_sp.	No
20923	5.72	46.83	Gammarus_fossarum_Komplex	No
20924	6.61	46.90	Niphargus_rhenorhodanensis_Komplex	No
20925	6.57	46.89	Niphargus_sp.	No
20926	6.78	46.10	Niphargus_sp.	No
20927	6.94	46.12	Niphargus_sp.	No
20934	8.55	47.18	Gammarus_fossarum_A	No
20935	8.55	47.18	Gammarus_fossarum_A	No
20994	8.75	46.83	Niphargus_sp.	No
21038	8.84	46.97	Proasellus_sp.	No
21039	9.44	47.07	Niphargus_styx	No
21040	9.44	47.07	Niphargus_styx	No
21059	6.47	46.93	Niphargus_sp.	No
21060	6.47	46.93	Niphargus_rhenorhodanensis_Komplex	No
21221	7.84	46.75	Niphargus_sp.	No
21222	6.47	46.93	Niphargus_sp.	No
21233	5.89	46.12	Niphargus_sp.	No
21234	5.89	46.12	Niphargus_sp.	No
21235	5.89	46.12	Niphargus_sp.	No
21236	5.89	46.12	Niphargus_sp.	No
21237	4.18	44.32	Niphargus_sp.	No
21273	7.81	47.58	Niphargus_puteanus	No
21274	7.81	47.58	Niphargus_sp.	No
21277	7.90	47.43	Niphargus_puteanus	No
21278	7.90	47.43	Niphargus_puteanus	No
21522	6.73	46.85	Gammarus_sp.	No
21523	6.73	46.85	Gammarus_pulex	No
21524	6.73	46.85	Gammarus_sp.	No
21525	6.73	46.85	Gammarus_sp.	No
21545	6.84	47.11	Niphargus_sp.	No
21546	6.61	46.90	Niphargus_sp.	No
21547	7.47	47.42	Niphargus_sp.	No
21548	7.47	47.42	Niphargus_sp.	No
21549	7.61	47.43	Niphargus_sp.	No
21550	7.61	47.43	Niphargus_sp.	No
21551	7.00	46.22	Niphargus_sp.	No
21552	7.00	46.22	Niphargus_sp.	No
21553	7.55	47.43	Niphargus_sp.	No
21554	7.55	47.43	Niphargus_sp.	No
21555	7.90	47.43	Niphargus_sp.	No
21556	6.61	46.90	Niphargus_sp.	No
21557	6.61	46.90	Niphargus_sp.	No
21558	6.61	46.90	Niphargus_sp.	No
21559	6.61	46.90	Niphargus_sp.	No
21560	8.84	46.85	Niphargus_sp.	No
21561	8.84	46.85	Niphargus_sp.	No
21566	9.13	47.02	Niphargus_sp.	No
21567	9.13	47.02	Niphargus_sp.	No
21570	7.54	46.78	Gammarus_fossarum_Komplex	No
21571	7.54	46.78	Gammarus_fossarum_Komplex	No
21572	9.45	47.06	Niphargus_sp.	No
21573	9.45	47.06	Niphargus_sp.	No
21574	9.45	47.05	Niphargus_sp.	No
21575	9.45	47.05	Niphargus_sp.	No
21576	9.84	47.00	Niphargus_sp.	No
21577	9.84	47.00	Niphargus_sp.	No
21578	9.86	47.01	Niphargus_sp.	No
21579	9.86	47.01	Niphargus_sp.	No
21580	6.34	46.69	Niphargus_sp.	No
21590	8.96	46.94	Niphargus_sp.	No
21591	8.96	46.94	Niphargus_sp.	No
21592	8.96	46.94	Niphargus_sp.	No
21789	7.46	47.40	Niphargus_sp.	No
21790	7.55	47.43	Niphargus_sp.	No
22000	9.08	47.51	Niphargus_sp.	No
22005	9.08	47.51	Gammarus_fossarum_A	No
22027	8.51	46.94	Gammarus_fossarum_A	No
22030	8.51	46.94	Gammarus_fossarum_A	No
22031	8.51	46.94	Gammarus_fossarum_A	No
22032	8.51	46.94	Gammarus_fossarum_A	No
22034	8.51	46.94	Gammarus_fossarum_A	No
22035	8.51	46.94	Gammarus_fossarum_A	No
22044	8.50	46.95	Gammarus_fossarum_A	No
22056	8.22	46.90	Gammarus_fossarum_A	No
22062	8.23	46.92	Niphargus_sp.	No
22076	8.23	46.92	Gammarus_fossarum_A	No
22082	8.23	46.92	Niphargus_sp.	No
22083	8.23	46.92	Niphargus_sp.	No
22087	8.23	46.92	Niphargus_sp.	No
22093	8.23	46.92	Niphargus_sp.	No
22094	8.22	46.90	Gammarus_fossarum_A	No
22122	9.59	47.40	Gammarus_sp.	No
22123	9.59	47.40	Gammarus_sp.	No
22124	9.59	47.40	Gammarus_sp.	No
22125	9.59	47.40	Gammarus_sp.	No
22126	9.59	47.40	NA	No
22128	9.59	47.40	NA	No
22129	9.59	47.40	Gammarus_sp.	No
22135	9.59	47.40	Gammarus_sp.	No
22143	9.05	47.32	Proasellus_cavaticus	No
22178	9.53	47.30	Gammarus_fossarum_A	No
22185	9.53	47.30	Niphargus_sp.	No
22195	9.42	46.90	Leuctra_rosinae	No
22196	9.42	46.90	Niphargus_sp.	No
22197	9.42	46.90	Niphargus_sp.	No
22203	9.42	46.90	Niphargus_sp.	No
22214	9.06	47.16	Niphargus_sp.	No
22227	9.31	47.44	Niphargus_sp.	No
22233	9.31	47.44	Niphargus_sp.	No
22236	9.31	47.44	Niphargus_sp.	No
22239	9.31	47.44	Niphargus_sp.	No
22242	9.31	47.44	Niphargus_sp.	No
22262	8.73	47.09	Niphargus_sp.	No
22282	8.73	47.09	Niphargus_sp.	No
22286	8.73	47.09	Niphargus_sp.	No
22289	8.73	47.09	Niphargus_sp.	No
22290	8.73	47.09	Niphargus_sp.	No
22296	9.33	47.36	Gammarus_fossarum_A	No
22297	9.33	47.36	Gammarus_fossarum_A	No
22298	9.33	47.36	Gammarus_fossarum_A	No
22299	9.33	47.36	Gammarus_sp.	No
22300	9.33	47.36	Gammarus_sp.	No
22302	9.54	47.44	Gammarus_fossarum_A	No
22304	9.54	47.44	Gammarus_fossarum_A	No
22312	9.57	47.45	Gammarus_fossarum_A	No
22315	9.57	47.45	Gammarus_sp.	No
22316	9.57	47.45	Gammarus_sp.	No
22317	9.57	47.45	Gammarus_fossarum_A	No
22319	9.57	47.45	Gammarus_fossarum_A	No
22322	7.43	47.16	Niphargus_arolaensis	No
22331	7.04	47.16	Niphargus_rhenorhodanensis_Komplex	No
22332	7.04	47.16	Niphargus_sp.	No
22334	7.04	47.16	Niphargus_rhenorhodanensis_Komplex	No
22337	7.19	47.15	Niphargus_sp.	No
22349	7.48	46.67	Niphargus_sp.	No
22355	7.44	46.66	Niphargus_sp.	No
22370	7.44	46.81	Niphargus_arolaensis	No
22371	7.44	46.81	Niphargus_arolaensis	No
22373	7.55	46.70	Niphargus_sp.	No
22374	7.55	46.70	Niphargus_sp.	No
22388	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22389	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22390	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22391	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22392	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22393	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22394	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22395	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22396	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22397	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22398	6.65	46.83	Niphargus_rhenorhodanensis_Komplex	No
22399	6.65	46.83	Niphargus_sp.	No
22400	6.65	46.83	Niphargus_sp.	No
22411	6.39	46.52	Niphargus_sp.	No
22413	8.25	47.16	Niphargus_rhenorhodanensis_Komplex	No
22414	8.25	47.16	Niphargus_rhenorhodanensis_Komplex	No
22416	8.25	47.00	Gammarus_fossarum_A	No
22418	8.25	47.00	Gammarus_sp.	No
22426	8.23	47.01	Gammarus_fossarum_A	No
22435	9.83	46.50	Niphargus_tizianoi	No
22436	10.3	46.62	Niphargus_sp.	No
22437	10.3	46.62	Niphargus_sp.	No
22438	10.3	46.62	Niphargus_sp.	No
22439	10.3	46.62	Niphargus_sp.	No
22440	10.3	46.62	Niphargus_sp.	No
22442	7.36	47.31	Gammarus_fossarum_A	No
22443	7.26	47.32	Gammarus_sp.	No
22444	7.26	47.32	Gammarus_fossarum_B	No
22445	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22446	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22448	7.26	47.32	Gammarus_sp.	No
22449	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22450	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22451	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22452	7.26	47.32	Niphargus_sp._virei	No
22453	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22454	7.26	47.32	Niphargus_sp._virei	No
22455	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22456	7.26	47.32	Gammarus_sp.	No
22457	6.96	47.27	Niphargus_rhenorhodanensis_Komplex	No
22458	6.96	47.27	Niphargus_rhenorhodanensis_Komplex	No
22459	6.96	47.27	Niphargus_rhenorhodanensis_Komplex	No
22462	6.96	47.27	Niphargus_rhenorhodanensis_Komplex	No
22463	6.77	46.95	Niphargus_rhenorhodanensis_Komplex	No
22464	6.77	46.95	Niphargus_rhenorhodanensis_Komplex	No
22465	6.77	46.95	Niphargus_rhenorhodanensis_Komplex	No
22466	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22467	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22468	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22469	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22470	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22471	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22472	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22473	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22474	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22475	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22476	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22477	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22478	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22479	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22480	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22483	6.77	46.95	Niphargus_rhenorhodanensis_Komplex	No
22485	6.77	46.95	Niphargus_rhenorhodanensis_Komplex	No
22486	6.77	46.95	Niphargus_sp.	No
22487	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22488	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22489	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22490	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22491	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22492	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22493	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22494	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22495	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22496	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22497	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22498	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22499	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22500	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22501	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22502	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22503	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22504	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22505	6.76	46.95	Niphargus_sp.	No
22506	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22507	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22508	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22509	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22510	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22511	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22512	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22513	6.98	47.09	Niphargus_rhenorhodanensis_Komplex	No
22514	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22515	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22516	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22517	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
